"amylase","any of a group of proteins found in saliva and pancreatic juice and parts of plants; help convert starch to sugar"
"coagulase","an enzyme that induces coagulation"
"collagenase","any enzyme that catalyzes the hydrolysis of collagen and gelatin"
"complement","one of a series of enzymes in the blood serum that are part of the immune response"
"PSA","a protein manufactured exclusively by the prostate gland; PSA is produced for the ejaculate where it liquifies the semen and allows sperm cells to swim freely; elevated levels of PSA in blood serum are associated with benign prostatic hyperplasia and pros"
"proteome","the full complement of proteins produced by a particular genome"
"thrombin","an enzyme that acts on fibrinogen in blood causing it to clot"
"TNF","a proinflammatory cytokine that is produced by white blood cells (monocytes and macrophages); has an antineoplastic effect but causes inflammation (as in rheumatoid arthritis)"
"catalase","enzyme found in most plant and animal cells that functions as an oxidative catalyst; decomposes hydrogen peroxide into hydrogen and water"
"Cox","either of two related enzymes that control the production of prostaglandins and are blocked by aspirin"
"ptyalin","an amylase secreted in saliva"
"rennet","a substance that curdles milk in making cheese and junket"
"ferment","a substance capable of bringing about fermentation"
"substrate","the substance acted upon by an enzyme or ferment"
"amine","a compound derived from ammonia by replacing hydrogen atoms by univalent hydrocarbon radicals"
"aminoalkane","a compound derived from ammonia by replacing hydrogen atoms by univalent hydrocarbon radicals"
"azadirachtin","insecticide"
"polypeptide","a peptide containing 10 to more than 100 amino acids"
"peptide","amide combining the amino group of one amino acid with the carboxyl group of another; usually obtained by partial hydrolysis of protein"
"aminoplast","a plastic (synthetic resin) made from amino compounds; used as an adhesive and as a coating for paper and textiles"
"ammonia","a pungent gas compounded of nitrogen and hydrogen (NH3)"
"ammine","a complex inorganic compound that contains ammonia molecules"
"ammonia","a water solution of ammonia"
"ammoniac","the aromatic gum of the ammoniac plant"
"ammonium","the ion NH4 derived from ammonia; behaves in many respects like an alkali metal ion"
"phytohormone","(botany) a hormone-like plant product"
"auxin","a plant hormone that promotes root formation and bud growth"
"gibberellin","a plant hormone isolated from a fungus; used in promoting plant growth"
"kinin","any of a class of plant hormones that promote cell division and delay the senescence of leaves"
"cytokinin","any of a class of plant hormones that promote cell division and delay the senescence of leaves"
"steroid","any hormone affecting the development and growth of sex organs"
"progesterone","a steroid hormone (trade name Lipo-Lutin) produced in the ovary; prepares and maintains the uterus for pregnancy"
"megesterol","a synthetic progestational compound used to treat endometrial carcinoma"
"norethindrone","a synthetic progestational hormone (trade name Norlutin) used in oral contraceptives and to treat endometriosis"
"Norlutin","a synthetic progestational hormone (trade name Norlutin) used in oral contraceptives and to treat endometriosis"
"norethynodrel","a progesterone derivative used in oral contraceptives and in the control of menstruation and the treatment of abnormal uterine bleeding"
"norgestrel","synthetic progestin used in oral contraceptives"
"Provera","a progestin compound (trade name Provera) used to treat menstrual disorders"
"progestin","any of a group of steroid hormones that have the effect of progesterone"
"progestogen","any of a group of steroid hormones that have the effect of progesterone"
"androgen","male sex hormone that is produced in the testes and responsible for typical male sexual characteristics"
"adrenosterone","a steroid having androgenic activity; obtained from the cortex of the adrenal gland"
"androsterone","an androgenic hormone that is less active than testosterone"
"nandrolone","an androgen (trade names Durabolin or Kabolin) that is used to treat testosterone deficiency or breast cancer or osteoporosis"
"Durabolin","an androgen (trade names Durabolin or Kabolin) that is used to treat testosterone deficiency or breast cancer or osteoporosis"
"Kabolin","an androgen (trade names Durabolin or Kabolin) that is used to treat testosterone deficiency or breast cancer or osteoporosis"
"testosterone","a potent androgenic hormone produced chiefly by the testes; responsible for the development of male secondary sex characteristics"
"FSH","a gonadotropic hormone that is secreted by the anterior pituitary and stimulates growth of Graafian follicles in female mammals, and activates sperm-forming cells in male mammals"
"HCG","hormone produced early in pregnancy by the placenta; detection in the urine and serum is the basis for one kind of pregnancy test"
"ICSH","a gonadotropic hormone that is secreted by the anterior pituitary; stimulates ovulation in female mammals and stimulates androgen release in male mammals"
"prolactin","gonadotropic hormone secreted by the anterior pituitary; in females it stimulates growth of the mammary glands and lactation after parturition"
"luteotropin","gonadotropic hormone secreted by the anterior pituitary; in females it stimulates growth of the mammary glands and lactation after parturition"
"estrogen","a general term for female steroid sex hormones that are secreted by the ovary and responsible for typical female sexual characteristics"
"oestrogen","a general term for female steroid sex hormones that are secreted by the ovary and responsible for typical female sexual characteristics"
"stilbestrol","a potent estrogen used in medicine and in feed for livestock and poultry"
"stilboestrol","a potent estrogen used in medicine and in feed for livestock and poultry"
"DES","a potent estrogen used in medicine and in feed for livestock and poultry"
"estradiol","the most powerful female hormone that occurs naturally; synthesized and used to treat estrogen deficiency and breast cancer"
"oestradiol","the most powerful female hormone that occurs naturally; synthesized and used to treat estrogen deficiency and breast cancer"
"estriol","a naturally occurring estrogenic hormone; a synthetic form is used to treat estrogen deficiency"
"oestriol","a naturally occurring estrogenic hormone; a synthetic form is used to treat estrogen deficiency"
"estrone","a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency"
"oestrone","a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency"
"theelin","a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency"
"Estronol","a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency"
"hexestrol","estrogen compound used to treat menstrual irregularities and menopausal symptoms and to prevent pregnancy"
"mestranol","a synthetic form of estrogen used in combination with a progestin in oral contraceptives"
"corticoid","a steroid hormone produced by the adrenal cortex or synthesized; administered as drugs they reduce swelling and decrease the body''s immune response; ""adrenal cortical steroids are used to treat many different conditions"""
